feature_category_key,feature_name,feature_value,origination_year,loan_count,portfolio_share,loss_count,observed_loss_rate,average_loss_severity,total_observed_loss,observed_loss_per_loan,sufficient_sample_flag
20fa4bc463ec27dbbcbff6e7a6fbba46,feat_001,IND_014,2024,5,0.0029205607476635513,1,0.2,15415.17,15415.17,3083.034,false
b72eb048b310e3670678078481ac5122,feat_001,IND_115,2023,5,0.0020391517128874386,0,0.0,,0.00,0.0,false
4373fa73853dfd733a610acc89312094,feat_001,IND_231,2019,5,0.005399568034557235,0,0.0,,0.00,0.0,false
7a1b395d72e82bc63eed4d85595ae280,feat_001,IND_148,2025,5,0.0033944331296673455,2,0.4,8331.89,16663.78,3332.756,false
148a03c4c34ad6259d9372aca3065f74,feat_001,IND_001,2023,5,0.0020391517128874386,2,0.4,10250.475,20500.95,4100.1900000000005,false
2324ae80db681bbabaefb8739bec4a41,feat_001,IND_013,2018,5,0.006329113924050633,0,0.0,,0.00,0.0,false
45aa90b7416fbbcc0836eb678831e4a5,feat_001,IND_140,2020,5,0.00620347394540943,0,0.0,,0.00,0.0,false
bfc2e220a4f59294d29e4d456780ba5c,feat_001,IND_037,2025,5,0.0033944331296673455,0,0.0,,0.00,0.0,false
4bebb60c074f5e708308719d14120895,feat_001,IND_003,2023,5,0.0020391517128874386,4,0.8,38616.815,154467.26,30893.452,false
e2e0dba6dcece3d590f19903390fc9bb,feat_001,IND_151,2020,5,0.00620347394540943,0,0.0,,0.00,0.0,false
1f536c605e588c05036565c3ff52c69d,feat_001,IND_146,2019,5,0.005399568034557235,0,0.0,,0.00,0.0,false
7e8ace493f41fd939707e76fbd96e91c,feat_001,IND_184,2023,5,0.0020391517128874386,2,0.4,605.42,1210.84,242.16799999999998,false
6cbb74333c063040df01f9a594545bd0,feat_001,IND_212,2024,5,0.0029205607476635513,0,0.0,,0.00,0.0,false
0a0c0f5a97d813c0bd9b6c745b271213,feat_001,IND_030,2023,5,0.0020391517128874386,1,0.2,7870.32,7870.32,1574.0639999999999,false
0c1af57882d298e801822865b0590226,feat_001,IND_111,2019,5,0.005399568034557235,0,0.0,,0.00,0.0,false
0cfb1834ae4a48d7b86b16b89273b19a,feat_001,IND_090,2018,5,0.006329113924050633,0,0.0,,0.00,0.0,false
669ada40fe8862f266926aacc3c77198,feat_001,IND_231,2024,5,0.0029205607476635513,0,0.0,,0.00,0.0,false
827b67d9d6fa1a4f2b0a2e83d454489c,feat_001,IND_016,2022,5,0.002960331557134399,1,0.2,82079.75,82079.75,16415.95,false
9db61524b72be6c450e796ff892fe8f0,feat_001,IND_167,2018,5,0.006329113924050633,1,0.2,8223.81,8223.81,1644.762,false
54b44c0dc237342c1af817d7c83cb349,feat_001,IND_120,2025,5,0.0033944331296673455,4,0.8,45505.38,182021.52,36404.304,false
7edfe9537e3952986b2a4702a34d9a7d,feat_001,IND_187,2019,5,0.005399568034557235,0,0.0,,0.00,0.0,false
e9aa955d23b1adf1c200bdf6388defbd,feat_001,IND_062,2019,5,0.005399568034557235,0,0.0,,0.00,0.0,false
6d613f45bf9a4f3da766bbcf96a89bb3,feat_001,IND_231,2020,5,0.00620347394540943,1,0.2,5800.53,5800.53,1160.106,false
2106e3d0f923f67cfff9db2b5d04caa6,feat_001,IND_156,2025,5,0.0033944331296673455,2,0.4,38289.74,76579.48,15315.895999999999,false
d503172e12e37faa7e59a17c9d7a0718,feat_001,IND_069,2025,5,0.0033944331296673455,0,0.0,,0.00,0.0,false
9ebcf00e2442353d0943e2f27a4e5f29,feat_001,IND_126,2024,5,0.0029205607476635513,1,0.2,8685.19,8685.19,1737.038,false
9efe3090fc970d3366dbccc6c60b75d5,feat_001,IND_229,2019,5,0.005399568034557235,3,0.6,14799.753333333334,44399.26,8879.852,false
c8f2f97be8c85d65b81a608f8900d37d,feat_001,IND_175,2018,5,0.006329113924050633,0,0.0,,0.00,0.0,false
035bdba89f12396726fd216405bb5856,feat_001,IND_058,2019,5,0.005399568034557235,2,0.4,994.78,1989.56,397.912,false
abedda087d3f505a4e6e22702944ae02,feat_001,IND_015,2019,5,0.005399568034557235,1,0.2,16317.93,16317.93,3263.5860000000002,false
2a4ea84edcac5718b5815b39b1e2a715,feat_001,IND_111,2024,5,0.0029205607476635513,0,0.0,,0.00,0.0,false
b3f0280f2207acd090feb992c5cfb7eb,feat_001,IND_230,2025,5,0.0033944331296673455,0,0.0,,0.00,0.0,false
c11a24f38d7cfa89c5a85cba85903cd2,feat_001,IND_029,2019,5,0.005399568034557235,4,0.8,42004.92,168019.68,33603.936,false
fb12838d3ffbb4cd235066bc32abb20d,feat_001,IND_077,2024,5,0.0029205607476635513,2,0.4,39248.56,78497.12,15699.423999999999,false
91bca95e158025f88366656edf96d923,feat_001,IND_175,2023,5,0.0020391517128874386,2,0.4,3175.51,6351.02,1270.2040000000002,false
9d9e65c935be2de7e6d356326cb1afc5,feat_001,IND_077,2020,4,0.004962779156327543,0,0.0,,0.00,0.0,false
a48a8bb2377ba66f8ef4d00f9f02134c,feat_001,IND_083,2024,4,0.002336448598130841,0,0.0,,0.00,0.0,false
d7e2b1686387e11f57a68be799bb88de,feat_001,IND_114,2023,4,0.0016313213703099511,3,0.75,18077.0,54231.00,13557.75,false
605102550de3ad5ca6e39278eca7ee3e,feat_001,IND_178,2024,4,0.002336448598130841,0,0.0,,0.00,0.0,false
a62eb8885b282e1974a7b6db6f3acd23,feat_001,IND_096,2019,4,0.004319654427645789,2,0.5,21115.685,42231.37,10557.8425,false
da99cef54a93d0a8722a389c94b81778,feat_001,IND_161,2019,4,0.004319654427645789,2,0.5,12778.385,25556.77,6389.1925,false
169104299e683880860c5c0833bc97c4,feat_001,IND_213,2020,4,0.004962779156327543,0,0.0,,0.00,0.0,false
5a03e251aed3c87fe39ef26374738539,feat_001,IND_218,2020,4,0.004962779156327543,0,0.0,,0.00,0.0,false
ccfa3411bdf48d7655985ee4dd48c2bc,feat_001,IND_157,2018,4,0.005063291139240506,0,0.0,,0.00,0.0,false
bf134ee7d9e86522e58aa87ee09e53d0,feat_001,IND_140,2024,4,0.002336448598130841,1,0.25,17354.88,17354.88,4338.72,false
a244e0624a567a33efcc8a3c2bbe8575,feat_001,IND_084,2023,4,0.0016313213703099511,0,0.0,,0.00,0.0,false
ab1b4aabb55bc6f3ba05bd3424bef4ed,feat_001,IND_109,2023,4,0.0016313213703099511,0,0.0,,0.00,0.0,false
9ec1e797d5549bb064317e5e98214db5,feat_001,IND_217,2021,4,0.02631578947368421,0,0.0,,0.00,0.0,false
a5c76da50b54442def5e7c0fe9dab7c8,feat_001,IND_010,2025,4,0.0027155465037338763,4,1.0,18285.31,73141.24,18285.31,false
541d059ae60712e8766b7713d45bb753,feat_001,IND_175,2024,4,0.002336448598130841,0,0.0,,0.00,0.0,false
4c939ce2db6ac3b96af87460a70ca60a,feat_001,IND_106,2018,4,0.005063291139240506,0,0.0,,0.00,0.0,false
1faa362f4169d033e944abccd28aafa1,feat_001,IND_140,2022,4,0.002368265245707519,0,0.0,,0.00,0.0,false
39a780a0066d176889ac66348f8ea90c,feat_001,IND_005,2023,4,0.0016313213703099511,0,0.0,,0.00,0.0,false
f4f5b7c5b70e7af9d88f837d4d5ee9b4,feat_001,IND_130,2024,4,0.002336448598130841,2,0.5,10088.35,20176.70,5044.175,false
c42d66d3871d335a97ac16d659e78faf,feat_001,IND_216,2018,4,0.005063291139240506,2,0.5,1573.11,3146.22,786.555,false
ac104253c55319a85ea239a4137bb107,feat_001,IND_212,2020,4,0.004962779156327543,0,0.0,,0.00,0.0,false
57674e5b11aeb9ccd4d8734f56b41ef7,feat_001,IND_037,2023,4,0.0016313213703099511,4,1.0,29471.2175,117884.87,29471.2175,false
e425954bf8b7f1cea136c17b41c84019,feat_001,IND_104,2020,4,0.004962779156327543,0,0.0,,0.00,0.0,false
48d2e93380de97e4a01caaf87a68bf2a,feat_001,IND_229,2021,4,0.02631578947368421,1,0.25,17432.8,17432.80,4358.2,false
533b08d69ef25ab74b5fdc08df40db04,feat_001,IND_207,2024,4,0.002336448598130841,0,0.0,,0.00,0.0,false
1b98b05caab02a74120e29e4936b0bd6,feat_001,IND_198,2023,4,0.0016313213703099511,2,0.5,500.33,1000.66,250.165,false
65e8c1648023232703ac96ddb8db478c,feat_001,IND_025,2022,4,0.002368265245707519,0,0.0,,0.00,0.0,false
5d06d660cc38cc01a9bf9e580764cc16,feat_001,IND_146,2020,4,0.004962779156327543,0,0.0,,0.00,0.0,false
243c40a29254fdabf5e7e6fa295d138f,feat_001,IND_094,2023,4,0.0016313213703099511,2,0.5,27265.76,54531.52,13632.88,false
c08537e293174c8e7fe07981c14bb981,feat_001,IND_099,2023,4,0.0016313213703099511,1,0.25,7399.84,7399.84,1849.96,false
32584b98b35304541d3ee29b6a97542a,feat_001,IND_062,2025,4,0.0027155465037338763,0,0.0,,0.00,0.0,false
095f6b3ae6adac28eb90cc8ca9c56535,feat_001,IND_102,2021,4,0.02631578947368421,0,0.0,,0.00,0.0,false
e348e8e9294b9ca9ad4a82f6add62379,feat_001,IND_180,2020,4,0.004962779156327543,0,0.0,,0.00,0.0,false
a866872280466bad5b6fe158ceb5e194,feat_001,IND_055,2018,4,0.005063291139240506,0,0.0,,0.00,0.0,false
3499373ffa0764193b49cd421ce39e8d,feat_001,IND_090,2019,4,0.004319654427645789,0,0.0,,0.00,0.0,false
6b121a49c750f20cc4ef29c66e7f8c11,feat_001,IND_222,2025,4,0.0027155465037338763,0,0.0,,0.00,0.0,false
38e5f4224a4a7e833d4e61247abc2409,feat_001,IND_146,2025,4,0.0027155465037338763,2,0.5,9981.26,19962.52,4990.63,false
9bda1344ce6ba4b86221196bf41b206b,feat_001,IND_224,2023,4,0.0016313213703099511,0,0.0,,0.00,0.0,false
056951717456cc8d797789abdaa4d3dc,feat_001,IND_132,2025,4,0.0027155465037338763,1,0.25,158072.74,158072.74,39518.185,false
a113d86c135ee464e09472af7694f411,feat_001,IND_087,2025,4,0.0027155465037338763,0,0.0,,0.00,0.0,false
73e28bd3781a4b21469b442d6515c5e5,feat_001,IND_216,2019,4,0.004319654427645789,0,0.0,,0.00,0.0,false
41fd4c9f0850c144f2f3137c1b69af2b,feat_001,IND_205,2022,4,0.002368265245707519,2,0.5,21627.25,43254.50,10813.625,false
3d84ae77dd339d53bb6411a3271d8745,feat_001,IND_102,2023,4,0.0016313213703099511,3,0.75,18711.146666666667,56133.44,14033.36,false
992cb9f7ecf134d646e8ca303d83d674,feat_001,IND_038,2019,4,0.004319654427645789,1,0.25,14547.54,14547.54,3636.885,false
2928286835c8c45d356a18bcb98eba97,feat_001,IND_039,2022,4,0.002368265245707519,2,0.5,12090.99,24181.98,6045.495,false
141c373c2499a235d6fca230697a9e20,feat_001,IND_054,2021,4,0.02631578947368421,2,0.5,4996.67,9993.34,2498.335,false
c366b6af657900d088b9b3fbdda38628,feat_001,IND_103,2021,4,0.02631578947368421,2,0.5,19872.0,39744.00,9936.0,false
90679d870efcb20ca8ece4e00c16b480,feat_001,IND_042,2023,4,0.0016313213703099511,0,0.0,,0.00,0.0,false
368cb765bf8364760068781e0ed5d90e,feat_001,IND_096,2025,4,0.0027155465037338763,1,0.25,7180.49,7180.49,1795.1225,false
9de4b660de899a2ce775089f5242b2fb,feat_001,IND_038,2018,4,0.005063291139240506,0,0.0,,0.00,0.0,false
1b5bc66a594fd7ab8b3db520e50061f9,feat_001,IND_088,2022,4,0.002368265245707519,2,0.5,31521.04,63042.08,15760.52,false
1d5c1fd254a0330ec19319d37fa5e2c0,feat_001,IND_200,2023,4,0.0016313213703099511,0,0.0,,0.00,0.0,false
da69422e60cfd3ddc963c3f8a55cc7be,feat_001,IND_015,2025,4,0.0027155465037338763,0,0.0,,0.00,0.0,false
5b4f307063b7f49de809d9273d4843cc,feat_001,IND_090,2024,4,0.002336448598130841,2,0.5,45567.39,91134.78,22783.695,false
aedb67b1045204897d0c25972c87ce31,feat_001,IND_113,2022,4,0.002368265245707519,4,1.0,46920.36,187681.44,46920.36,false
15d80ae8faf1f494ce4705b68b1cf54e,feat_001,IND_007,2023,4,0.0016313213703099511,2,0.5,6194.73,12389.46,3097.365,false
7d1404e16dc4b73cb0aabea5f3c210e5,feat_001,IND_008,2025,4,0.0027155465037338763,1,0.25,40843.69,40843.69,10210.9225,false
db3efa2b52625719f3e9b76563466b84,feat_001,IND_094,2019,4,0.004319654427645789,0,0.0,,0.00,0.0,false
377a86e7494b56be0fb1a0eda6d3f4da,feat_001,IND_166,2023,4,0.0016313213703099511,0,0.0,,0.00,0.0,false
5ac9602c88a365ba1b3a77505c7adc9f,feat_001,IND_185,2020,4,0.004962779156327543,0,0.0,,0.00,0.0,false
2b0dd9e75663e1945e6d2a2639246976,feat_001,IND_225,2024,4,0.002336448598130841,3,0.75,26890.83,80672.49,20168.1225,false
45a23a288c0f096be8fd9aef238138db,feat_001,IND_117,2022,4,0.002368265245707519,0,0.0,,0.00,0.0,false
a177431f692ccdf507a3123403bacb29,feat_001,IND_178,2019,4,0.004319654427645789,0,0.0,,0.00,0.0,false
e36e00c3169107004e15b23748e76f11,feat_001,IND_103,2018,4,0.005063291139240506,0,0.0,,0.00,0.0,false
f9e2fadf44343162d4faa9d5cab13822,feat_001,IND_002,2022,4,0.002368265245707519,0,0.0,,0.00,0.0,false
6ea33abae0b5ee494e1922c63a8acdf7,feat_001,IND_068,2025,4,0.0027155465037338763,0,0.0,,0.00,0.0,false
3896fdc6bcd609a207704a34207c9f23,feat_001,IND_213,2019,4,0.004319654427645789,0,0.0,,0.00,0.0,false
c66f93094ffcbee105265fe987ad50d7,feat_001,IND_143,2023,4,0.0016313213703099511,0,0.0,,0.00,0.0,false
e52521872d2b04f7506a1b8dfe61b8ac,feat_001,IND_062,2020,4,0.004962779156327543,0,0.0,,0.00,0.0,false
311667ac04830edf9a705844623fca1a,feat_001,IND_035,2018,3,0.0037974683544303796,0,0.0,,0.00,0.0,false
b35bd09ede85f548131fc7a995bb5a52,feat_001,IND_129,2022,3,0.0017761989342806395,1,0.3333333333333333,12623.3,12623.30,4207.766666666666,false
fbcb96f1aa0a65c448eae566043927b9,feat_001,IND_027,2022,3,0.0017761989342806395,0,0.0,,0.00,0.0,false
8d949199708facd404822039ee104035,feat_001,IND_089,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
61b13673094496261bd104cf91dac709,feat_001,IND_014,2022,3,0.0017761989342806395,0,0.0,,0.00,0.0,false
4cc4d4ea21a2c79f475ff90e885056dc,feat_001,IND_129,2018,3,0.0037974683544303796,1,0.3333333333333333,48927.35,48927.35,16309.116666666667,false
b86608911dba68d3f8c4288d61423833,feat_001,IND_004,2025,3,0.002036659877800407,0,0.0,,0.00,0.0,false
dce08fc957d677f7c94773dfffef1c31,feat_001,IND_182,2022,3,0.0017761989342806395,0,0.0,,0.00,0.0,false
1ddc4c444ae1fffab082cf30fd4e481f,feat_001,IND_024,2022,3,0.0017761989342806395,0,0.0,,0.00,0.0,false
58c0542d64c715f06f2ac07f31cf3046,feat_001,IND_106,2025,3,0.002036659877800407,1,0.3333333333333333,28243.32,28243.32,9414.44,false
f5905f24884d1004a5b0297e24e18bd5,feat_001,IND_100,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
6d98ccb1cd1303a8eca29efe5036790c,feat_001,IND_024,2023,3,0.0012234910277324632,0,0.0,,0.00,0.0,false
2d8dfc1c1e1c09791eaa80228d33c873,feat_001,IND_199,2018,3,0.0037974683544303796,2,0.6666666666666666,1450.67,2901.34,967.1133333333333,false
0bdb44eb2d9efb2ffd550c86662a1869,feat_001,IND_206,2024,3,0.0017523364485981308,1,0.3333333333333333,11420.68,11420.68,3806.8933333333334,false
56d348487ce557c3c1d3afa28e130e4f,feat_001,IND_069,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
db92906ac86de123dc66ebe5e11adf3d,feat_001,IND_045,2022,3,0.0017761989342806395,1,0.3333333333333333,11695.81,11695.81,3898.603333333333,false
2250208cf5ab7facbca513f84f3100b6,feat_001,IND_060,2025,3,0.002036659877800407,0,0.0,,0.00,0.0,false
72ea6735b438d072cc72b9b72a872651,feat_001,IND_217,2024,3,0.0017523364485981308,2,0.6666666666666666,9161.03,18322.06,6107.3533333333335,false
44cb96a46b9c39b6e6e8be6474711f58,feat_001,IND_220,2020,3,0.0037220843672456576,3,1.0,240845.64,722536.92,240845.64,false
faede3ce4d0f94d4014311cac88e6d87,feat_001,IND_025,2018,3,0.0037974683544303796,0,0.0,,0.00,0.0,false
5f48b7e1f99a618f852d7b39e1b03e9b,feat_001,IND_208,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
5b74d72331d5559698a6b32c3c4866c5,feat_001,IND_197,2019,3,0.0032397408207343412,0,0.0,,0.00,0.0,false
1ad1f56458c997d89262a8710b1144e6,feat_001,IND_212,2019,3,0.0032397408207343412,0,0.0,,0.00,0.0,false
39737a07125cbb5e301c9eb5ee3ca255,feat_001,IND_146,2023,3,0.0012234910277324632,3,1.0,10718.683333333332,32156.05,10718.683333333332,false
e92b7bb4c9dc44455191084f94237974,feat_001,IND_100,2025,3,0.002036659877800407,0,0.0,,0.00,0.0,false
16d6a9420f6d8716f04abd67a2f206a3,feat_001,IND_071,2022,3,0.0017761989342806395,0,0.0,,0.00,0.0,false
39faf49b996c7fd1933a47cb77d10ecc,feat_001,IND_029,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
9732d59af55538a7b23195604d49d2b3,feat_001,IND_118,2022,3,0.0017761989342806395,0,0.0,,0.00,0.0,false
252b07ad1646d05c54a36620e90b9df3,feat_001,IND_040,2025,3,0.002036659877800407,0,0.0,,0.00,0.0,false
2e4130157ef703e23501045035bae9a0,feat_001,IND_166,2022,3,0.0017761989342806395,2,0.6666666666666666,68275.59,136551.18,45517.06,false
bbbb46c3532685ec0bf0e58fa1cdac8d,feat_001,IND_090,2023,3,0.0012234910277324632,0,0.0,,0.00,0.0,false
860ec7e144f0f7e43e41049f5e1d93ee,feat_001,IND_014,2019,3,0.0032397408207343412,1,0.3333333333333333,67911.0,67911.00,22637.0,false
75e571961d4d8243ea2c09ef6596e507,feat_001,IND_052,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
f46ae934cf8bc7ae43f2b2b6c622064b,feat_001,IND_120,2022,3,0.0017761989342806395,1,0.3333333333333333,53817.13,53817.13,17939.04333333333,false
6f48d31e0d0cdccc7676570355380606,feat_001,IND_105,2022,3,0.0017761989342806395,1,0.3333333333333333,11194.93,11194.93,3731.6433333333334,false
3a959455544aad521133c8b3a8b37992,feat_001,IND_213,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
9311191ba4253a37a58ce439484f3d44,feat_001,IND_046,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
2c7589e95bb31d4d7fe1409f0035d052,feat_001,IND_153,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
f4104b4df2053dcc08926c5311006962,feat_001,IND_214,2023,3,0.0012234910277324632,0,0.0,,0.00,0.0,false
bfc5d289b684929e094df715030375c1,feat_001,IND_131,2023,3,0.0012234910277324632,0,0.0,,0.00,0.0,false
5d5ac562677d53df70bc015a486608e7,feat_001,IND_147,2018,3,0.0037974683544303796,0,0.0,,0.00,0.0,false
5f674a2fd024e2dd56f2b02316cf0391,feat_001,IND_003,2018,3,0.0037974683544303796,0,0.0,,0.00,0.0,false
293adb369157b6e46ef2f495eaa8174f,feat_001,IND_119,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
ef6f88820bfd0f0e816fecb24d2ee36d,feat_001,IND_187,2021,3,0.019736842105263157,0,0.0,,0.00,0.0,false
9ba4d999f5198c39c5b097592230c7a2,feat_001,IND_139,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
882a793f9cb38710a56a1349b62dff4d,feat_001,IND_013,2022,3,0.0017761989342806395,2,0.6666666666666666,338.38,676.76,225.58666666666667,false
b56e3eb37144399c33cdf47531d4facd,feat_001,IND_229,2024,3,0.0017523364485981308,2,0.6666666666666666,29460.63,58921.26,19640.420000000002,false
0d2c81d8f8906f9852e571f86db3a7b4,feat_001,IND_051,2023,3,0.0012234910277324632,0,0.0,,0.00,0.0,false
fb441a6af639c809ebdb21ee2453d5d9,feat_001,IND_130,2023,3,0.0012234910277324632,0,0.0,,0.00,0.0,false
9bec7b530717a2980857f758a86cce02,feat_001,IND_094,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
00c773d26adaa71cfc5e12b9dbc86519,feat_001,IND_206,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
30ad688c09cdac413a02ffe7708012ef,feat_001,IND_201,2024,3,0.0017523364485981308,1,0.3333333333333333,102333.44,102333.44,34111.14666666667,false
33292c9b1f3f4b9cdbdfd393d401b70d,feat_001,IND_069,2023,3,0.0012234910277324632,0,0.0,,0.00,0.0,false
7c4b578d6beac44d662cfeef4b350d83,feat_001,IND_199,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
2381d0b12e382da56dd76b066abee5cc,feat_001,IND_096,2023,3,0.0012234910277324632,0,0.0,,0.00,0.0,false
728830028d8804768d873210e86d3435,feat_001,IND_165,2021,3,0.019736842105263157,2,0.6666666666666666,1340.57,2681.14,893.7133333333333,false
a2392f83da8f4e427d9b94a4d0ea212a,feat_001,IND_116,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
6349510416c10bcf896f60d4b4ca4a49,feat_001,IND_170,2019,3,0.0032397408207343412,1,0.3333333333333333,44204.49,44204.49,14734.83,false
2764903c786ef7b4c9339a2304da57df,feat_001,IND_212,2018,3,0.0037974683544303796,0,0.0,,0.00,0.0,false
fb9444dfc6b6ef17a0c0da3ce10d254a,feat_001,IND_096,2022,3,0.0017761989342806395,1,0.3333333333333333,1410.67,1410.67,470.22333333333336,false
a4e9130e059ca99fcac9db7e535bc150,feat_001,IND_005,2018,3,0.0037974683544303796,2,0.6666666666666666,9581.34,19162.68,6387.56,false
d7a7066f07c9a5739fa79fdf2da91d15,feat_001,IND_163,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
316062bea1065db9cca9d2c2fc8fec0d,feat_001,IND_121,2023,3,0.0012234910277324632,0,0.0,,0.00,0.0,false
5842ef17b766e37790861c95cbd74fae,feat_001,IND_104,2025,3,0.002036659877800407,0,0.0,,0.00,0.0,false
38fde1375c0ee79afcbe49e4146ad92d,feat_001,IND_025,2020,3,0.0037220843672456576,1,0.3333333333333333,4494.11,4494.11,1498.0366666666666,false
e2890f6658a776b79b397d3651a14081,feat_001,IND_128,2025,3,0.002036659877800407,1,0.3333333333333333,16758.22,16758.22,5586.073333333334,false
ec26c6cc38a22c5902ebc6ff099d0a88,feat_001,IND_046,2023,3,0.0012234910277324632,2,0.6666666666666666,32656.745,65313.49,21771.163333333334,false
50525f0f7d825e8d27d1a8b16b8c136a,feat_001,IND_198,2021,3,0.019736842105263157,0,0.0,,0.00,0.0,false
aee921eaa139fbae93b60faba0274776,feat_001,IND_196,2019,3,0.0032397408207343412,0,0.0,,0.00,0.0,false
1ea2ef602f7203911aa72fbf584f17ee,feat_001,IND_213,2018,3,0.0037974683544303796,1,0.3333333333333333,32418.32,32418.32,10806.106666666667,false
fb0d2f4fb000fa66bfbefb0bf98e86a7,feat_001,IND_162,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
012ce1abf6e5acbf33820c5ffacec728,feat_001,IND_037,2022,3,0.0017761989342806395,0,0.0,,0.00,0.0,false
ec29875c9e76def13156568e1df46614,feat_001,IND_109,2025,3,0.002036659877800407,3,1.0,33336.26,100008.78,33336.26,false
ce47f02e65ee00f0be0235ae8a04ddab,feat_001,IND_052,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
1e72ff81d2b9514ebebad22827e11ed8,feat_001,IND_069,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
0bbf8448cfdc2700a1761ce9d6e147e0,feat_001,IND_014,2020,3,0.0037220843672456576,1,0.3333333333333333,4386.49,4386.49,1462.1633333333332,false
809af1fb2d16a2e176049cc685c87fba,feat_001,IND_009,2018,3,0.0037974683544303796,0,0.0,,0.00,0.0,false
ec1be156688edbafca3f15b2906642a5,feat_001,IND_058,2020,3,0.0037220843672456576,0,0.0,,0.00,0.0,false
237be4946581d7b949424f3d63822dde,feat_001,IND_045,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
3c390b11bbe7e638e847412409b3e1cd,feat_001,IND_219,2023,3,0.0012234910277324632,1,0.3333333333333333,2093.37,2093.37,697.79,false
0a6cc71ca145cc35cd807e83b819b808,feat_001,IND_127,2019,3,0.0032397408207343412,0,0.0,,0.00,0.0,false
39bec5c7d066d19d94e1ea5d26beb65f,feat_001,IND_039,2019,3,0.0032397408207343412,2,0.6666666666666666,64763.73,129527.46,43175.82,false
d1adf50bb0d233618a97c5b3ffbacfd7,feat_001,IND_104,2022,3,0.0017761989342806395,0,0.0,,0.00,0.0,false
7410416535dca9636fe5cb55736d1c2e,feat_001,IND_111,2021,3,0.019736842105263157,0,0.0,,0.00,0.0,false
f81295226c455bb20b9a57b015462681,feat_001,IND_007,2025,3,0.002036659877800407,0,0.0,,0.00,0.0,false
b92e4122a341d433f816c2ba255ecbd2,feat_001,IND_115,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
0d3f4bb1b7a8319223254cbbf973994a,feat_001,IND_032,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
79f60530b2bd807d6a57f0d31a1eeaef,feat_001,IND_068,2022,3,0.0017761989342806395,0,0.0,,0.00,0.0,false
4bc15e85a6490dbe86f62ef749b11886,feat_001,IND_039,2024,3,0.0017523364485981308,1,0.3333333333333333,202644.83,202644.83,67548.27666666666,false
3e7677416cb95518611248074757aae2,feat_001,IND_152,2024,3,0.0017523364485981308,0,0.0,,0.00,0.0,false
f8d2326e4ae1a852f4d16960f00ad0ea,feat_001,IND_016,2023,3,0.0012234910277324632,0,0.0,,0.00,0.0,false
007209151f33a500d51d0b00c3b8d3d7,feat_001,IND_122,2025,3,0.002036659877800407,3,1.0,19062.083333333332,57186.25,19062.083333333332,false
f0442863bf597321c3dffd0220a45d83,feat_001,IND_222,2024,3,0.0017523364485981308,2,0.6666666666666666,56411.55,112823.10,37607.700000000004,false
3cf1ba81350e9266775203a7338d901e,feat_001,IND_198,2019,3,0.0032397408207343412,1,0.3333333333333333,28144.77,28144.77,9381.59,false
e68da4c996d7d3c6c92c3da98eaad90d,feat_001,IND_194,2020,3,0.0037220843672456576,1,0.3333333333333333,119416.0,119416.00,39805.333333333336,false
4f020645eb3878c3a26537944206757b,feat_001,IND_212,2025,3,0.002036659877800407,0,0.0,,0.00,0.0,false
24a4bd2f02a0c8a1767589ed0e8699bd,feat_001,IND_138,2025,3,0.002036659877800407,2,0.6666666666666666,37317.68,74635.36,24878.453333333335,false
8589b42471afef858492b2ea5ff1be81,feat_001,IND_158,2023,3,0.0012234910277324632,1,0.3333333333333333,1930.73,1930.73,643.5766666666667,false
a9df38af174d93dcaba2613d1cd2a220,feat_001,IND_127,2023,3,0.0012234910277324632,1,0.3333333333333333,20511.4,20511.40,6837.133333333334,false
1ebd41a796570fbea065195538772395,feat_001,IND_029,2018,3,0.0037974683544303796,1,0.3333333333333333,38011.09,38011.09,12670.363333333333,false
37773f90f77732cef6461c532292c4c4,feat_001,IND_018,2021,3,0.019736842105263157,0,0.0,,0.00,0.0,false
8c284eea70666e3ec91d91783a17f126,feat_001,IND_232,2021,3,0.019736842105263157,0,0.0,,0.00,0.0,false
bb416dce3e994aa43ea679966680c8e3,feat_001,IND_222,2023,3,0.0012234910277324632,0,0.0,,0.00,0.0,false
